rule,action,window_label,min_favorite_price_cents,max_spread_cents,lookback_minutes,momentum_filter,min_abs_return_bps,train_sample_size,train_win_rate_pct,train_mean_pnl_cents,train_mean_pnl_ci_low_cents,train_mean_pnl_ci_high_cents,train_wilson_lower_pct,test_sample_size,test_win_rate_pct,test_mean_pnl_cents,test_mean_pnl_ci_low_cents,test_mean_pnl_ci_high_cents,test_wilson_lower_pct,test_avg_entry_price_cents,train_score,test_score
follow_favorite | T-2m | favorite>=0.94 | spread<=0.03 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-2m,94.0,3.0,5,confirm,4,67,100.0,0.7814776119402992,0.4532724135174594,1.1096828103631389,94.57719757882373,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.004532724135174594,0.0015265651536516536
follow_favorite | T-2m | favorite>=0.94 | spread<=0.05 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-2m,94.0,5.0,5,confirm,4,67,100.0,0.7814776119402992,0.4532724135174594,1.1096828103631389,94.57719757882373,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.004532724135174594,0.0015265651536516536
follow_favorite | T-2m | favorite>=0.94 | spread<=0.08 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-2m,94.0,8.0,5,confirm,4,67,100.0,0.7814776119402992,0.4532724135174594,1.1096828103631389,94.57719757882373,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.004532724135174594,0.0015265651536516536
follow_favorite | T-90s | favorite>=0.80 | spread<=0.03 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-90s,80.0,3.0,5,confirm,4,75,100.0,1.9282000000000004,1.0841163804446097,2.7722836195553913,95.12744540953,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.010841163804446097,0.0015265651536516536
follow_favorite | T-90s | favorite>=0.80 | spread<=0.05 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-90s,80.0,5.0,5,confirm,4,75,100.0,1.9282000000000004,1.0841163804446097,2.7722836195553913,95.12744540953,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.010841163804446097,0.0015265651536516536
follow_favorite | T-90s | favorite>=0.80 | spread<=0.08 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-90s,80.0,8.0,5,confirm,4,75,100.0,1.9282000000000004,1.0841163804446097,2.7722836195553913,95.12744540953,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.010841163804446097,0.0015265651536516536
follow_favorite | T-90s | favorite>=0.90 | spread<=0.03 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-90s,90.0,3.0,5,confirm,4,70,100.0,1.1093571428571432,0.6236737339936972,1.5950405517205897,94.79751251327164,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.006236737339936972,0.0015265651536516536
follow_favorite | T-90s | favorite>=0.90 | spread<=0.05 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-90s,90.0,5.0,5,confirm,4,70,100.0,1.1093571428571432,0.6236737339936972,1.5950405517205897,94.79751251327164,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.006236737339936972,0.0015265651536516536
follow_favorite | T-90s | favorite>=0.90 | spread<=0.08 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-90s,90.0,8.0,5,confirm,4,70,100.0,1.1093571428571432,0.6236737339936972,1.5950405517205897,94.79751251327164,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.006236737339936972,0.0015265651536516536
follow_favorite | T-90s | favorite>=0.92 | spread<=0.03 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-90s,92.0,3.0,5,confirm,4,68,100.0,0.8684558823529417,0.5029247565373349,1.2339870081685484,94.65268034119507,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.005029247565373349,0.0015265651536516536
follow_favorite | T-90s | favorite>=0.92 | spread<=0.05 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-90s,92.0,5.0,5,confirm,4,68,100.0,0.8684558823529417,0.5029247565373349,1.2339870081685484,94.65268034119507,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.005029247565373349,0.0015265651536516536
follow_favorite | T-90s | favorite>=0.92 | spread<=0.08 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-90s,92.0,8.0,5,confirm,4,68,100.0,0.8684558823529417,0.5029247565373349,1.2339870081685484,94.65268034119507,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.005029247565373349,0.0015265651536516536
follow_favorite | T-90s | favorite>=0.94 | spread<=0.03 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-90s,94.0,3.0,5,confirm,4,67,100.0,0.7814776119402992,0.4532724135174594,1.1096828103631389,94.57719757882373,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.004532724135174594,0.0015265651536516536
follow_favorite | T-90s | favorite>=0.94 | spread<=0.05 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-90s,94.0,5.0,5,confirm,4,67,100.0,0.7814776119402992,0.4532724135174594,1.1096828103631389,94.57719757882373,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.004532724135174594,0.0015265651536516536
follow_favorite | T-90s | favorite>=0.94 | spread<=0.08 | mom5m=confirm | |ret|>=4bps,follow_favorite,T-90s,94.0,8.0,5,confirm,4,67,100.0,0.7814776119402992,0.4532724135174594,1.1096828103631389,94.57719757882373,25,100.0,0.5691600000000006,0.15265651536516536,0.9856634846348356,86.68035060468212,99.388,0.004532724135174594,0.0015265651536516536
follow_favorite | T-60s | favorite>=0.90 | spread<=0.03 | mom3m=ignore | |ret|>=8bps,follow_favorite,T-60s,90.0,3.0,3,ignore,8,38,100.0,0.6583421052631582,0.12456280939720189,1.1921214011291144,90.818706741616,18,100.0,0.6716666666666672,0.14762929294585175,1.1957040403874828,82.41154494176251,99.27777777777779,0.001245628093972019,0.0014762929294585177
follow_favorite | T-60s | favorite>=0.90 | spread<=0.05 | mom3m=ignore | |ret|>=8bps,follow_favorite,T-60s,90.0,5.0,3,ignore,8,40,100.0,0.8579250000000002,0.2258652711307812,1.4899847288692192,91.23754607496078,18,100.0,0.6716666666666672,0.14762929294585175,1.1957040403874828,82.41154494176251,99.27777777777779,0.002258652711307812,0.0014762929294585177
follow_favorite | T-60s | favorite>=0.90 | spread<=0.08 | mom3m=ignore | |ret|>=8bps,follow_favorite,T-60s,90.0,8.0,3,ignore,8,40,100.0,0.8579250000000002,0.2258652711307812,1.4899847288692192,91.23754607496078,18,100.0,0.6716666666666672,0.14762929294585175,1.1957040403874828,82.41154494176251,99.27777777777779,0.002258652711307812,0.0014762929294585177
follow_favorite | T-60s | favorite>=0.92 | spread<=0.03 | mom3m=ignore | |ret|>=8bps,follow_favorite,T-60s,92.0,3.0,3,ignore,8,37,100.0,0.4549459459459464,0.09026391377722834,0.8196279781146643,90.59390425448562,18,100.0,0.6716666666666672,0.14762929294585175,1.1957040403874828,82.41154494176251,99.27777777777779,0.0009026391377722834,0.0014762929294585177
follow_favorite | T-60s | favorite>=0.92 | spread<=0.05 | mom3m=ignore | |ret|>=8bps,follow_favorite,T-60s,92.0,5.0,3,ignore,8,38,100.0,0.4674473684210531,0.11164722727258886,0.8232475095695172,90.818706741616,18,100.0,0.6716666666666672,0.14762929294585175,1.1957040403874828,82.41154494176251,99.27777777777779,0.0011164722727258886,0.0014762929294585177
follow_favorite | T-60s | favorite>=0.92 | spread<=0.08 | mom3m=ignore | |ret|>=8bps,follow_favorite,T-60s,92.0,8.0,3,ignore,8,38,100.0,0.4674473684210531,0.11164722727258886,0.8232475095695172,90.818706741616,18,100.0,0.6716666666666672,0.14762929294585175,1.1957040403874828,82.41154494176251,99.27777777777779,0.0011164722727258886,0.0014762929294585177
follow_favorite | T-60s | favorite>=0.94 | spread<=0.03 | mom3m=ignore | |ret|>=8bps,follow_favorite,T-60s,94.0,3.0,3,ignore,8,36,100.0,0.2970833333333336,0.09862170349578077,0.49554496317088637,90.35781695514235,18,100.0,0.6716666666666672,0.14762929294585175,1.1957040403874828,82.41154494176251,99.27777777777779,0.0009862170349578077,0.0014762929294585177
follow_favorite | T-60s | favorite>=0.94 | spread<=0.05 | mom3m=ignore | |ret|>=8bps,follow_favorite,T-60s,94.0,5.0,3,ignore,8,37,100.0,0.3141891891891894,0.11827573320468436,0.5101026451736945,90.59390425448562,18,100.0,0.6716666666666672,0.14762929294585175,1.1957040403874828,82.41154494176251,99.27777777777779,0.0011827573320468436,0.0014762929294585177
follow_favorite | T-60s | favorite>=0.94 | spread<=0.08 | mom3m=ignore | |ret|>=8bps,follow_favorite,T-60s,94.0,8.0,3,ignore,8,37,100.0,0.3141891891891894,0.11827573320468436,0.5101026451736945,90.59390425448562,18,100.0,0.6716666666666672,0.14762929294585175,1.1957040403874828,82.41154494176251,99.27777777777779,0.0011827573320468436,0.0014762929294585177
follow_favorite | T-60s | favorite>=0.94 | spread<=0.03 | mom3m=ignore | |ret|>=4bps,follow_favorite,T-60s,94.0,3.0,3,ignore,4,77,100.0,0.294701298701299,0.1409268398334914,0.4484757575691065,95.24799113327792,30,100.0,0.4805000000000005,0.13763318033844754,0.8233668196615532,88.6482908609522,99.48333333333335,0.001409268398334914,0.0013763318033844754
follow_favorite | T-60s | favorite>=0.94 | spread<=0.05 | mom3m=ignore | |ret|>=4bps,follow_favorite,T-60s,94.0,5.0,3,ignore,4,78,100.0,0.30284615384615415,0.1502188032663047,0.4554735044260034,95.30605462258802,30,100.0,0.4805000000000005,0.13763318033844754,0.8233668196615532,88.6482908609522,99.48333333333335,0.0015021880326630472,0.0013763318033844754
follow_favorite | T-60s | favorite>=0.94 | spread<=0.08 | mom3m=ignore | |ret|>=4bps,follow_favorite,T-60s,94.0,8.0,3,ignore,4,78,100.0,0.30284615384615415,0.1502188032663047,0.4554735044260034,95.30605462258802,30,100.0,0.4805000000000005,0.13763318033844754,0.8233668196615532,88.6482908609522,99.48333333333335,0.0015021880326630472,0.0013763318033844754
follow_favorite | T-60s | favorite>=0.92 | spread<=0.03 | mom3m=contradict | |ret|>=0bps,follow_favorite,T-60s,92.0,3.0,3,contradict,0,76,100.0,0.5127236842105267,0.24105763258334298,0.7843897358377104,95.18847317689024,34,100.0,0.640058823529412,0.134190020030228,1.1459276270285959,89.84820937803899,99.31176470588237,0.00241057632583343,0.00134190020030228
follow_favorite | T-60s | favorite>=0.92 | spread<=0.05 | mom3m=contradict | |ret|>=0bps,follow_favorite,T-60s,92.0,5.0,3,contradict,0,77,100.0,0.5181428571428576,0.24981783975004754,0.7864678745356676,95.24799113327792,34,100.0,0.640058823529412,0.134190020030228,1.1459276270285959,89.84820937803899,99.31176470588237,0.0024981783975004754,0.00134190020030228
follow_favorite | T-60s | favorite>=0.92 | spread<=0.08 | mom3m=contradict | |ret|>=0bps,follow_favorite,T-60s,92.0,8.0,3,contradict,0,77,100.0,0.5181428571428576,0.24981783975004754,0.7864678745356676,95.24799113327792,34,100.0,0.640058823529412,0.134190020030228,1.1459276270285959,89.84820937803899,99.31176470588237,0.0024981783975004754,0.00134190020030228
follow_favorite | T-60s | favorite>=0.90 | spread<=0.03 | mom1m=contradict | |ret|>=0bps,follow_favorite,T-60s,90.0,3.0,1,contradict,0,91,100.0,0.7174285714285716,0.3556244752830301,1.079232667574113,95.9494567784601,41,100.0,0.5670731707317076,0.13357394089926808,1.000572400564147,91.43295511310926,99.39024390243902,0.0035562447528303008,0.0013357394089926807
follow_favorite | T-60s | favorite>=0.92 | spread<=0.03 | mom1m=contradict | |ret|>=0bps,follow_favorite,T-60s,92.0,3.0,1,contradict,0,89,100.0,0.5454606741573037,0.2659762115955411,0.8249451367190663,95.86219970358115,41,100.0,0.5670731707317076,0.13357394089926808,1.000572400564147,91.43295511310926,99.39024390243902,0.002659762115955411,0.0013357394089926807
follow_favorite | T-60s | favorite>=0.94 | spread<=0.03 | mom5m=contradict | |ret|>=0bps,follow_favorite,T-60s,94.0,3.0,5,contradict,0,55,100.0,0.4869818181818185,0.20344973811623912,0.7705138982473981,93.4712856210572,24,100.0,0.4650000000000004,0.1295017305817977,0.800498269418203,86.20194241710247,99.50000000000001,0.0020344973811623913,0.0012950173058179771
follow_favorite | T-60s | favorite>=0.94 | spread<=0.05 | mom5m=contradict | |ret|>=0bps,follow_favorite,T-60s,94.0,5.0,5,contradict,0,56,100.0,0.4948928571428575,0.21603845422392778,0.7737472600617874,93.58038555118847,24,100.0,0.4650000000000004,0.1295017305817977,0.800498269418203,86.20194241710247,99.50000000000001,0.002160384542239278,0.0012950173058179771
follow_favorite | T-60s | favorite>=0.94 | spread<=0.08 | mom5m=contradict | |ret|>=0bps,follow_favorite,T-60s,94.0,8.0,5,contradict,0,56,100.0,0.4948928571428575,0.21603845422392778,0.7737472600617874,93.58038555118847,24,100.0,0.4650000000000004,0.1295017305817977,0.800498269418203,86.20194241710247,99.50000000000001,0.002160384542239278,0.0012950173058179771
follow_favorite | T-60s | favorite>=0.92 | spread<=0.03 | mom5m=confirm | |ret|>=0bps,follow_favorite,T-60s,92.0,3.0,5,confirm,0,97,100.0,0.343237113402062,0.13254885999791727,0.5539253668062069,96.19046107955445,41,100.0,0.4831463414634151,0.12490873390513797,0.841383949021692,91.43295511310926,99.48048780487805,0.0013254885999791728,0.0012490873390513797
follow_favorite | T-60s | favorite>=0.92 | spread<=0.05 | mom5m=confirm | |ret|>=0bps,follow_favorite,T-60s,92.0,5.0,5,confirm,0,97,100.0,0.343237113402062,0.13254885999791727,0.5539253668062069,96.19046107955445,41,100.0,0.4831463414634151,0.12490873390513797,0.841383949021692,91.43295511310926,99.48048780487805,0.0013254885999791728,0.0012490873390513797
