coin,series_ticker,market_ticker,close_time,result,window_label,window_seconds,cutoff_time,observed_ts,yes_price,favorite_side,favorite_price,winning_side,won,pnl_per_contract,ev_per_dollar_risked,tradeable,dried_up_by_window,favorite_price_cents,threshold_bucket_cents
SOL,KXSOL15M,KXSOL15M-26APR070115-15,2026-04-07 05:15:00+00:00,no,T-60s,60,2026-04-07 05:14:00+00:00,2026-04-07 05:14:00+00:00,0.008,no,0.992,True,True,0.0074400000000000065,0.007500000000000007,False,True,99.2,98.0
SOL,KXSOL15M,KXSOL15M-26APR070100-00,2026-04-07 05:00:00+00:00,no,T-5m,300,2026-04-07 04:55:00+00:00,2026-04-07 04:55:00+00:00,0.77,yes,0.77,False,False,-0.77,-1.0,True,False,77.0,
SOL,KXSOL15M,KXSOL15M-26APR070100-00,2026-04-07 05:00:00+00:00,no,T-4m,240,2026-04-07 04:56:00+00:00,2026-04-07 04:56:00+00:00,0.78,yes,0.78,False,False,-0.78,-1.0,True,False,78.0,
SOL,KXSOL15M,KXSOL15M-26APR070100-00,2026-04-07 05:00:00+00:00,no,T-3m,180,2026-04-07 04:57:00+00:00,2026-04-07 04:57:00+00:00,0.76,yes,0.76,False,False,-0.76,-1.0,True,False,76.0,
SOL,KXSOL15M,KXSOL15M-26APR070100-00,2026-04-07 05:00:00+00:00,no,T-2m,120,2026-04-07 04:58:00+00:00,2026-04-07 04:58:00+00:00,0.56,yes,0.56,False,False,-0.56,-1.0,True,False,56.00000000000001,
SOL,KXSOL15M,KXSOL15M-26APR070100-00,2026-04-07 05:00:00+00:00,no,T-90s,90,2026-04-07 04:58:30+00:00,2026-04-07 04:58:00+00:00,0.56,yes,0.56,False,False,-0.56,-1.0,True,False,56.00000000000001,
SOL,KXSOL15M,KXSOL15M-26APR070100-00,2026-04-07 05:00:00+00:00,no,T-60s,60,2026-04-07 04:59:00+00:00,2026-04-07 04:59:00+00:00,0.33,no,0.6699999999999999,True,True,0.30690000000000006,0.45805970149253744,True,False,67.0,
SOL,KXSOL15M,KXSOL15M-26APR070045-45,2026-04-07 04:45:00+00:00,yes,T-5m,300,2026-04-07 04:40:00+00:00,2026-04-07 04:40:00+00:00,0.98,yes,0.98,True,True,0.018600000000000016,0.01897959183673471,True,True,98.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR070045-45,2026-04-07 04:45:00+00:00,yes,T-4m,240,2026-04-07 04:41:00+00:00,2026-04-07 04:41:00+00:00,0.99,yes,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR070045-45,2026-04-07 04:45:00+00:00,yes,T-3m,180,2026-04-07 04:42:00+00:00,2026-04-07 04:42:00+00:00,0.995,yes,0.995,True,True,0.004650000000000004,0.004673366834170858,False,True,99.5,98.0
SOL,KXSOL15M,KXSOL15M-26APR070045-45,2026-04-07 04:45:00+00:00,yes,T-2m,120,2026-04-07 04:43:00+00:00,2026-04-07 04:43:00+00:00,0.999,yes,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR070045-45,2026-04-07 04:45:00+00:00,yes,T-90s,90,2026-04-07 04:43:30+00:00,2026-04-07 04:43:00+00:00,0.999,yes,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR070045-45,2026-04-07 04:45:00+00:00,yes,T-60s,60,2026-04-07 04:44:00+00:00,2026-04-07 04:44:00+00:00,0.999,yes,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR070030-30,2026-04-07 04:30:00+00:00,yes,T-5m,300,2026-04-07 04:25:00+00:00,2026-04-07 04:25:00+00:00,0.74,yes,0.74,True,True,0.2418,0.32675675675675675,True,False,74.0,
SOL,KXSOL15M,KXSOL15M-26APR070030-30,2026-04-07 04:30:00+00:00,yes,T-4m,240,2026-04-07 04:26:00+00:00,2026-04-07 04:26:00+00:00,0.7,yes,0.7,True,True,0.279,0.39857142857142863,True,False,70.0,
SOL,KXSOL15M,KXSOL15M-26APR070030-30,2026-04-07 04:30:00+00:00,yes,T-3m,180,2026-04-07 04:27:00+00:00,2026-04-07 04:27:00+00:00,0.9,yes,0.9,True,True,0.09299999999999997,0.1033333333333333,True,False,90.0,90.0
SOL,KXSOL15M,KXSOL15M-26APR070030-30,2026-04-07 04:30:00+00:00,yes,T-2m,120,2026-04-07 04:28:00+00:00,2026-04-07 04:28:00+00:00,0.75,yes,0.75,True,True,0.23249999999999998,0.31,True,False,75.0,
SOL,KXSOL15M,KXSOL15M-26APR070030-30,2026-04-07 04:30:00+00:00,yes,T-90s,90,2026-04-07 04:28:30+00:00,2026-04-07 04:28:00+00:00,0.75,yes,0.75,True,True,0.23249999999999998,0.31,True,False,75.0,
SOL,KXSOL15M,KXSOL15M-26APR070030-30,2026-04-07 04:30:00+00:00,yes,T-60s,60,2026-04-07 04:29:00+00:00,2026-04-07 04:29:00+00:00,0.86,yes,0.86,True,True,0.1302,0.15139534883720931,True,False,86.0,
SOL,KXSOL15M,KXSOL15M-26APR070015-15,2026-04-07 04:15:00+00:00,no,T-5m,300,2026-04-07 04:10:00+00:00,2026-04-07 04:10:00+00:00,0.26,no,0.74,True,True,0.2418,0.32675675675675675,True,False,74.0,
SOL,KXSOL15M,KXSOL15M-26APR070015-15,2026-04-07 04:15:00+00:00,no,T-4m,240,2026-04-07 04:11:00+00:00,2026-04-07 04:11:00+00:00,0.34,no,0.6599999999999999,True,True,0.31620000000000004,0.4790909090909092,True,False,65.99999999999999,
SOL,KXSOL15M,KXSOL15M-26APR070015-15,2026-04-07 04:15:00+00:00,no,T-3m,180,2026-04-07 04:12:00+00:00,2026-04-07 04:12:00+00:00,0.15,no,0.85,True,True,0.1395,0.16411764705882356,True,False,85.0,
SOL,KXSOL15M,KXSOL15M-26APR070015-15,2026-04-07 04:15:00+00:00,no,T-2m,120,2026-04-07 04:13:00+00:00,2026-04-07 04:13:00+00:00,0.05,no,0.95,True,True,0.04650000000000004,0.04894736842105268,True,False,95.0,94.0
SOL,KXSOL15M,KXSOL15M-26APR070015-15,2026-04-07 04:15:00+00:00,no,T-90s,90,2026-04-07 04:13:30+00:00,2026-04-07 04:13:00+00:00,0.05,no,0.95,True,True,0.04650000000000004,0.04894736842105268,True,False,95.0,94.0
SOL,KXSOL15M,KXSOL15M-26APR070015-15,2026-04-07 04:15:00+00:00,no,T-60s,60,2026-04-07 04:14:00+00:00,2026-04-07 04:14:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR070000-00,2026-04-07 04:00:00+00:00,yes,T-5m,300,2026-04-07 03:55:00+00:00,2026-04-07 03:55:00+00:00,0.33,no,0.6699999999999999,False,False,-0.6699999999999999,-1.0,True,False,67.0,
SOL,KXSOL15M,KXSOL15M-26APR070000-00,2026-04-07 04:00:00+00:00,yes,T-4m,240,2026-04-07 03:56:00+00:00,2026-04-07 03:56:00+00:00,0.19,no,0.81,False,False,-0.81,-1.0,True,False,81.0,
SOL,KXSOL15M,KXSOL15M-26APR070000-00,2026-04-07 04:00:00+00:00,yes,T-3m,180,2026-04-07 03:57:00+00:00,2026-04-07 03:57:00+00:00,0.33,no,0.6699999999999999,False,False,-0.6699999999999999,-1.0,True,False,67.0,
SOL,KXSOL15M,KXSOL15M-26APR070000-00,2026-04-07 04:00:00+00:00,yes,T-2m,120,2026-04-07 03:58:00+00:00,2026-04-07 03:58:00+00:00,0.4,no,0.6,False,False,-0.6,-1.0,True,False,60.0,
SOL,KXSOL15M,KXSOL15M-26APR070000-00,2026-04-07 04:00:00+00:00,yes,T-90s,90,2026-04-07 03:58:30+00:00,2026-04-07 03:58:00+00:00,0.4,no,0.6,False,False,-0.6,-1.0,True,False,60.0,
SOL,KXSOL15M,KXSOL15M-26APR070000-00,2026-04-07 04:00:00+00:00,yes,T-60s,60,2026-04-07 03:59:00+00:00,2026-04-07 03:59:00+00:00,0.68,yes,0.68,True,True,0.2975999999999999,0.4376470588235293,True,False,68.0,
SOL,KXSOL15M,KXSOL15M-26APR062345-45,2026-04-07 03:45:00+00:00,no,T-5m,300,2026-04-07 03:40:00+00:00,2026-04-07 03:40:00+00:00,0.13,no,0.87,True,True,0.1209,0.13896551724137932,True,False,87.0,
SOL,KXSOL15M,KXSOL15M-26APR062345-45,2026-04-07 03:45:00+00:00,no,T-4m,240,2026-04-07 03:41:00+00:00,2026-04-07 03:41:00+00:00,0.12,no,0.88,True,True,0.11159999999999999,0.1268181818181818,True,False,88.0,88.0
SOL,KXSOL15M,KXSOL15M-26APR062345-45,2026-04-07 03:45:00+00:00,no,T-3m,180,2026-04-07 03:42:00+00:00,2026-04-07 03:42:00+00:00,0.09,no,0.91,True,True,0.08369999999999997,0.09197802197802193,True,False,91.0,90.0
SOL,KXSOL15M,KXSOL15M-26APR062345-45,2026-04-07 03:45:00+00:00,no,T-2m,120,2026-04-07 03:43:00+00:00,2026-04-07 03:43:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR062345-45,2026-04-07 03:45:00+00:00,no,T-90s,90,2026-04-07 03:43:30+00:00,2026-04-07 03:43:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR062345-45,2026-04-07 03:45:00+00:00,no,T-60s,60,2026-04-07 03:44:00+00:00,2026-04-07 03:44:00+00:00,0.008,no,0.992,True,True,0.0074400000000000065,0.007500000000000007,False,True,99.2,98.0
SOL,KXSOL15M,KXSOL15M-26APR062330-30,2026-04-07 03:30:00+00:00,yes,T-5m,300,2026-04-07 03:25:00+00:00,2026-04-07 03:25:00+00:00,0.84,yes,0.84,True,True,0.14880000000000002,0.17714285714285716,True,False,84.0,
SOL,KXSOL15M,KXSOL15M-26APR062330-30,2026-04-07 03:30:00+00:00,yes,T-4m,240,2026-04-07 03:26:00+00:00,2026-04-07 03:26:00+00:00,0.86,yes,0.86,True,True,0.1302,0.15139534883720931,True,False,86.0,
SOL,KXSOL15M,KXSOL15M-26APR062330-30,2026-04-07 03:30:00+00:00,yes,T-3m,180,2026-04-07 03:27:00+00:00,2026-04-07 03:27:00+00:00,0.95,yes,0.95,True,True,0.04650000000000004,0.04894736842105268,True,False,95.0,94.0
SOL,KXSOL15M,KXSOL15M-26APR062330-30,2026-04-07 03:30:00+00:00,yes,T-2m,120,2026-04-07 03:28:00+00:00,2026-04-07 03:28:00+00:00,0.99,yes,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR062330-30,2026-04-07 03:30:00+00:00,yes,T-90s,90,2026-04-07 03:28:30+00:00,2026-04-07 03:28:00+00:00,0.99,yes,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR062330-30,2026-04-07 03:30:00+00:00,yes,T-60s,60,2026-04-07 03:29:00+00:00,2026-04-07 03:29:00+00:00,0.99,yes,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR062315-15,2026-04-07 03:15:00+00:00,yes,T-5m,300,2026-04-07 03:10:00+00:00,2026-04-07 03:10:00+00:00,0.5,yes,0.5,True,True,0.46499999999999997,0.9299999999999999,True,False,50.0,
SOL,KXSOL15M,KXSOL15M-26APR062315-15,2026-04-07 03:15:00+00:00,yes,T-4m,240,2026-04-07 03:11:00+00:00,2026-04-07 03:11:00+00:00,0.62,yes,0.62,True,True,0.3534,0.57,True,False,62.0,
SOL,KXSOL15M,KXSOL15M-26APR062315-15,2026-04-07 03:15:00+00:00,yes,T-3m,180,2026-04-07 03:12:00+00:00,2026-04-07 03:12:00+00:00,0.52,yes,0.52,True,True,0.44639999999999996,0.8584615384615384,True,False,52.0,
SOL,KXSOL15M,KXSOL15M-26APR062315-15,2026-04-07 03:15:00+00:00,yes,T-2m,120,2026-04-07 03:13:00+00:00,2026-04-07 03:13:00+00:00,0.62,yes,0.62,True,True,0.3534,0.57,True,False,62.0,
SOL,KXSOL15M,KXSOL15M-26APR062315-15,2026-04-07 03:15:00+00:00,yes,T-90s,90,2026-04-07 03:13:30+00:00,2026-04-07 03:13:00+00:00,0.62,yes,0.62,True,True,0.3534,0.57,True,False,62.0,
SOL,KXSOL15M,KXSOL15M-26APR062315-15,2026-04-07 03:15:00+00:00,yes,T-60s,60,2026-04-07 03:14:00+00:00,2026-04-07 03:14:00+00:00,0.88,yes,0.88,True,True,0.11159999999999999,0.1268181818181818,True,False,88.0,88.0
SOL,KXSOL15M,KXSOL15M-26APR062300-00,2026-04-07 03:00:00+00:00,yes,T-5m,300,2026-04-07 02:55:00+00:00,2026-04-07 02:55:00+00:00,0.47,no,0.53,False,False,-0.53,-1.0,True,False,53.0,
SOL,KXSOL15M,KXSOL15M-26APR062300-00,2026-04-07 03:00:00+00:00,yes,T-4m,240,2026-04-07 02:56:00+00:00,2026-04-07 02:56:00+00:00,0.26,no,0.74,False,False,-0.74,-1.0,True,False,74.0,
SOL,KXSOL15M,KXSOL15M-26APR062300-00,2026-04-07 03:00:00+00:00,yes,T-3m,180,2026-04-07 02:57:00+00:00,2026-04-07 02:57:00+00:00,0.22,no,0.78,False,False,-0.78,-1.0,True,False,78.0,
SOL,KXSOL15M,KXSOL15M-26APR062300-00,2026-04-07 03:00:00+00:00,yes,T-2m,120,2026-04-07 02:58:00+00:00,2026-04-07 02:58:00+00:00,0.53,yes,0.53,True,True,0.43709999999999993,0.8247169811320753,True,False,53.0,
SOL,KXSOL15M,KXSOL15M-26APR062300-00,2026-04-07 03:00:00+00:00,yes,T-90s,90,2026-04-07 02:58:30+00:00,2026-04-07 02:58:00+00:00,0.53,yes,0.53,True,True,0.43709999999999993,0.8247169811320753,True,False,53.0,
SOL,KXSOL15M,KXSOL15M-26APR062300-00,2026-04-07 03:00:00+00:00,yes,T-60s,60,2026-04-07 02:59:00+00:00,2026-04-07 02:59:00+00:00,0.9,yes,0.9,True,True,0.09299999999999997,0.1033333333333333,True,False,90.0,90.0
SOL,KXSOL15M,KXSOL15M-26APR062245-45,2026-04-07 02:45:00+00:00,no,T-5m,300,2026-04-07 02:40:00+00:00,2026-04-07 02:40:00+00:00,0.81,yes,0.81,False,False,-0.81,-1.0,True,False,81.0,
SOL,KXSOL15M,KXSOL15M-26APR062245-45,2026-04-07 02:45:00+00:00,no,T-4m,240,2026-04-07 02:41:00+00:00,2026-04-07 02:41:00+00:00,0.8,yes,0.8,False,False,-0.8,-1.0,True,False,80.0,
SOL,KXSOL15M,KXSOL15M-26APR062245-45,2026-04-07 02:45:00+00:00,no,T-3m,180,2026-04-07 02:42:00+00:00,2026-04-07 02:42:00+00:00,0.77,yes,0.77,False,False,-0.77,-1.0,True,False,77.0,
SOL,KXSOL15M,KXSOL15M-26APR062245-45,2026-04-07 02:45:00+00:00,no,T-2m,120,2026-04-07 02:43:00+00:00,2026-04-07 02:43:00+00:00,0.53,yes,0.53,False,False,-0.53,-1.0,True,False,53.0,
SOL,KXSOL15M,KXSOL15M-26APR062245-45,2026-04-07 02:45:00+00:00,no,T-90s,90,2026-04-07 02:43:30+00:00,2026-04-07 02:43:00+00:00,0.53,yes,0.53,False,False,-0.53,-1.0,True,False,53.0,
SOL,KXSOL15M,KXSOL15M-26APR062245-45,2026-04-07 02:45:00+00:00,no,T-60s,60,2026-04-07 02:44:00+00:00,2026-04-07 02:44:00+00:00,0.03,no,0.97,True,True,0.027900000000000022,0.02876288659793817,True,False,97.0,96.0
SOL,KXSOL15M,KXSOL15M-26APR062230-30,2026-04-07 02:30:00+00:00,yes,T-5m,300,2026-04-07 02:25:00+00:00,2026-04-07 02:25:00+00:00,0.95,yes,0.95,True,True,0.04650000000000004,0.04894736842105268,True,False,95.0,94.0
SOL,KXSOL15M,KXSOL15M-26APR062230-30,2026-04-07 02:30:00+00:00,yes,T-4m,240,2026-04-07 02:26:00+00:00,2026-04-07 02:26:00+00:00,0.94,yes,0.94,True,True,0.055800000000000044,0.05936170212765962,True,False,94.0,94.0
SOL,KXSOL15M,KXSOL15M-26APR062230-30,2026-04-07 02:30:00+00:00,yes,T-3m,180,2026-04-07 02:27:00+00:00,2026-04-07 02:27:00+00:00,0.94,yes,0.94,True,True,0.055800000000000044,0.05936170212765962,True,False,94.0,94.0
SOL,KXSOL15M,KXSOL15M-26APR062230-30,2026-04-07 02:30:00+00:00,yes,T-2m,120,2026-04-07 02:28:00+00:00,2026-04-07 02:28:00+00:00,0.956,yes,0.956,True,True,0.04092000000000003,0.04280334728033476,True,False,95.6,94.0
SOL,KXSOL15M,KXSOL15M-26APR062230-30,2026-04-07 02:30:00+00:00,yes,T-90s,90,2026-04-07 02:28:30+00:00,2026-04-07 02:28:00+00:00,0.956,yes,0.956,True,True,0.04092000000000003,0.04280334728033476,True,False,95.6,94.0
SOL,KXSOL15M,KXSOL15M-26APR062230-30,2026-04-07 02:30:00+00:00,yes,T-60s,60,2026-04-07 02:29:00+00:00,2026-04-07 02:29:00+00:00,0.999,yes,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR062215-15,2026-04-07 02:15:00+00:00,yes,T-5m,300,2026-04-07 02:10:00+00:00,2026-04-07 02:10:00+00:00,0.8,yes,0.8,True,True,0.18599999999999994,0.23249999999999993,True,False,80.0,
SOL,KXSOL15M,KXSOL15M-26APR062215-15,2026-04-07 02:15:00+00:00,yes,T-4m,240,2026-04-07 02:11:00+00:00,2026-04-07 02:11:00+00:00,0.919,yes,0.919,True,True,0.07532999999999995,0.08196953210010875,True,False,91.9,90.0
SOL,KXSOL15M,KXSOL15M-26APR062215-15,2026-04-07 02:15:00+00:00,yes,T-3m,180,2026-04-07 02:12:00+00:00,2026-04-07 02:12:00+00:00,0.78,yes,0.78,True,True,0.20459999999999995,0.26230769230769224,True,False,78.0,
SOL,KXSOL15M,KXSOL15M-26APR062215-15,2026-04-07 02:15:00+00:00,yes,T-2m,120,2026-04-07 02:13:00+00:00,2026-04-07 02:13:00+00:00,0.92,yes,0.92,True,True,0.07439999999999995,0.08086956521739125,True,False,92.0,92.0
SOL,KXSOL15M,KXSOL15M-26APR062215-15,2026-04-07 02:15:00+00:00,yes,T-90s,90,2026-04-07 02:13:30+00:00,2026-04-07 02:13:00+00:00,0.92,yes,0.92,True,True,0.07439999999999995,0.08086956521739125,True,False,92.0,92.0
SOL,KXSOL15M,KXSOL15M-26APR062215-15,2026-04-07 02:15:00+00:00,yes,T-60s,60,2026-04-07 02:14:00+00:00,2026-04-07 02:14:00+00:00,0.99,yes,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR062200-00,2026-04-07 02:00:00+00:00,no,T-5m,300,2026-04-07 01:55:00+00:00,2026-04-07 01:55:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR062200-00,2026-04-07 02:00:00+00:00,no,T-4m,240,2026-04-07 01:56:00+00:00,2026-04-07 01:56:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR062200-00,2026-04-07 02:00:00+00:00,no,T-3m,180,2026-04-07 01:57:00+00:00,2026-04-07 01:57:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR062200-00,2026-04-07 02:00:00+00:00,no,T-2m,120,2026-04-07 01:58:00+00:00,2026-04-07 01:58:00+00:00,0.001,no,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR062200-00,2026-04-07 02:00:00+00:00,no,T-90s,90,2026-04-07 01:58:30+00:00,2026-04-07 01:58:00+00:00,0.001,no,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
